X,Y
0.00000,2837.000
0.07206,3276.104
0.14413,3461.569
0.21619,3679.773
0.28825,3910.605
0.36032,4163.770
0.43238,4238.610
0.50444,4431.785
0.57651,4630.225
0.64857,4729.173
0.72063,4615.602
0.79270,4573.438
0.86476,4547.368
0.93683,4704.892
1.00889,4801.972
1.08095,4781.743
1.15302,4729.725
1.22508,4711.865
1.29714,4744.183
1.36921,4782.438
1.44127,4801.647
1.51333,4716.315
1.58540,4634.259
1.65746,4545.849
1.72952,4412.242
1.80159,4317.266
1.87365,4198.236
1.94571,4029.631
2.01778,3870.938
2.08984,3605.050
2.16190,3206.642
