X,Y
0.00000,4390.000
0.07206,4920.295
0.14413,5248.642
0.21619,5469.419
0.28825,5647.196
0.36032,5785.694
0.43238,5722.343
0.50444,5742.581
0.57651,5946.332
0.64857,6372.112
0.72063,6805.776
0.79270,7276.508
0.86476,7610.025
0.93683,7712.572
1.00889,7897.586
1.08095,8119.470
1.15302,8144.831
1.22508,7824.689
1.29714,7421.846
1.36921,7498.858
1.44127,7815.521
1.51333,8283.940
1.58540,8476.756
1.65746,8406.110
1.72952,8253.703
1.80159,7937.440
1.87365,7650.700
1.94571,6940.960
2.01778,6484.360
2.08984,5808.680
2.16190,5446.220
