X,Y
0.00000,2781.000
0.07206,3481.007
0.14413,4496.714
0.21619,5656.163
0.28825,6351.174
0.36032,7023.300
0.43238,7380.273
0.50444,7634.912
0.57651,7791.548
0.64857,8036.616
0.72063,8216.849
0.79270,8302.413
0.86476,8514.766
0.93683,8819.608
1.00889,9072.885
1.08095,9430.638
1.15302,9685.141
1.22508,9817.887
1.29714,10068.002
1.36921,10076.816
1.44127,9545.224
1.51333,8857.919
1.58540,8071.876
1.65746,7565.863
1.72952,7565.337
1.80159,8042.036
1.87365,8570.576
1.94571,9055.916
2.01778,8930.688
2.08984,8662.154
2.16190,8326.010
2.23397,8310.451
2.30603,8433.234
2.37810,8684.904
2.45016,8803.206
2.52222,8606.518
2.59429,8433.775
2.66635,8063.142
2.73841,7869.625
2.81048,8411.034
2.88254,9106.125
2.95460,10148.340
3.02667,10862.183
3.09873,11454.026
3.17079,11440.324
3.24286,11348.762
3.31492,11330.396
3.38698,11868.298
3.45905,12550.752
3.53111,12774.138
3.60317,12556.424
3.67524,11994.634
3.74730,11789.575
3.81937,11744.591
3.89143,11354.943
3.96349,10586.211
4.03556,9682.996
4.10762,8804.941
4.17968,8138.430
4.25175,8054.540
4.32381,8264.380
4.39587,8367.300
4.46794,8357.020
4.54000,8640.820
4.61206,8482.280
4.68413,8423.060
4.75619,8144.580
4.82825,7419.180
4.90032,6370.080
