X,Y
0.00000,3382.000
0.07206,3917.075
0.14413,4451.078
0.21619,4561.970
0.28825,4522.956
0.36032,4405.782
0.43238,4307.138
0.50444,4288.817
0.57651,4375.579
0.64857,4605.834
0.72063,4866.963
0.79270,5210.841
0.86476,5432.774
0.93683,5584.681
1.00889,5704.041
1.08095,5876.959
1.15302,6089.136
1.22508,6178.643
1.29714,6319.455
1.36921,6137.086
1.44127,5981.578
1.51333,6015.516
1.58540,6127.673
1.65746,6225.505
1.72952,6280.713
1.80159,6295.517
1.87365,6087.492
1.94571,5993.429
2.01778,5996.050
2.08984,6021.938
2.16190,5838.141
2.23397,5594.042
2.30603,5378.536
2.37810,4998.863
