X,Y
0.00000,2484.000
0.07206,2660.927
0.14413,2973.427
0.21619,3309.696
0.28825,3547.119
0.36032,3640.374
0.43238,3756.773
0.50444,3904.542
0.57651,3908.458
0.64857,3998.052
0.72063,4075.956
0.79270,4141.730
0.86476,4286.434
0.93683,4205.427
1.00889,4252.582
1.08095,4113.310
1.15302,4012.661
1.22508,3847.881
1.29714,4112.627
1.36921,4314.485
1.44127,4520.250
1.51333,4649.384
1.58540,4635.504
1.65746,4620.887
1.72952,4511.334
1.80159,4627.493
1.87365,4660.762
1.94571,4659.367
2.01778,4526.688
2.08984,4366.136
2.16190,4164.160
2.23397,4078.960
2.30603,3905.840
2.37810,3749.840
2.45016,3595.200
2.52222,3402.840
2.59429,3122.080
2.66635,2919.800
2.73841,2680.600
2.81048,2542.360
2.88254,2357.293
2.95460,2192.256
3.02667,2035.674
