X,Y
0.00000,1906.000
0.07206,1985.287
0.14413,2169.297
0.21619,2299.320
0.28825,2379.572
0.36032,2435.598
0.43238,2493.535
0.50444,2658.379
0.57651,2784.471
0.64857,2909.363
0.72063,2965.677
0.79270,3072.409
0.86476,3123.749
0.93683,3140.560
1.00889,3144.640
1.08095,3139.840
1.15302,3105.520
1.22508,3067.720
1.29714,3000.400
1.36921,2905.280
1.44127,2903.920
1.51333,2864.120
1.58540,2751.000
1.65746,2743.120
1.72952,2661.600
1.80159,2607.200
1.87365,2558.018
1.94571,2508.915
2.01778,2471.682
2.08984,2477.034
2.16190,2454.200
2.23397,2401.509
2.30603,2334.244
2.37810,2263.460
2.45016,2173.382
2.52222,1999.685
2.59429,1900.736
2.66635,1758.116
2.73841,1602.584
2.81048,1495.038
