X,Y
0.00000,2425.000
0.07206,2503.763
0.14413,2614.090
0.21619,2618.348
0.28825,2723.152
0.36032,2776.641
0.43238,2798.257
0.50444,2862.486
0.57651,3248.713
0.64857,3372.191
0.72063,3752.442
0.79270,3939.990
0.86476,4199.233
0.93683,4579.273
1.00889,4799.031
1.08095,4917.327
1.15302,4943.436
1.22508,4773.015
1.29714,4819.917
1.36921,4469.805
1.44127,4435.825
1.51333,4529.093
1.58540,4749.128
1.65746,4624.333
1.72952,4777.250
1.80159,4705.278
1.87365,4650.234
1.94571,4608.859
2.01778,4563.209
2.08984,4591.460
2.16190,4451.302
2.23397,4367.463
2.30603,4118.990
2.37810,3853.158
2.45016,3574.579
2.52222,3373.618
2.59429,3271.243
2.66635,3158.625
2.73841,2997.529
2.81048,2922.060
2.88254,3067.920
