X,Y
0.00000,3004.000
0.07206,2940.000
0.14413,2964.000
0.21619,3089.000
0.28825,3063.000
0.36032,3089.000
0.43238,3097.000
0.50444,3094.000
0.57651,2919.000
0.64857,2993.000
0.72063,2889.000
0.79270,2894.000
0.86476,2889.654
0.93683,2849.700
1.00889,2826.216
1.08095,2610.998
1.15302,2658.391
1.22508,2693.378
1.29714,2710.138
1.36921,2800.709
1.44127,2859.187
1.51333,2911.170
1.58540,2960.530
1.65746,3006.101
1.72952,2915.479
1.80159,2707.236
1.87365,2537.256
1.94571,2484.841
2.01778,2271.942
2.08984,2205.725
2.16190,2078.655
