X,Y
0.00000,4266.000
0.07206,4448.526
0.14413,4678.890
0.21619,4901.453
0.28825,4958.113
0.36032,4974.259
0.43238,5045.399
0.50444,5252.471
0.57651,5449.915
0.64857,5562.625
0.72063,5539.497
0.79270,5733.808
0.86476,5624.661
0.93683,5831.970
1.00889,5555.136
1.08095,5678.716
1.15302,5576.503
1.22508,5589.573
1.29714,5549.855
1.36921,5704.296
1.44127,5875.294
1.51333,5918.189
1.58540,5951.644
1.65746,5897.081
1.72952,5684.868
1.80159,5552.885
1.87365,5502.987
1.94571,5278.772
2.01778,5268.536
2.08984,5282.963
2.16190,5220.474
2.23397,5250.229
2.30603,4758.779
