X,Y
0.00000,1304.000
0.07206,1379.855
0.14413,1561.781
0.21619,1746.629
0.28825,1846.147
0.36032,2060.963
0.43238,2252.583
0.50444,2489.816
0.57651,2690.552
0.64857,2698.734
0.72063,2487.353
0.79270,2390.652
0.86476,2198.844
0.93683,2110.814
1.00889,2060.108
1.08095,2047.504
1.15302,2076.728
1.22508,2077.125
1.29714,2280.738
1.36921,2353.126
1.44127,2433.340
1.51333,2646.809
1.58540,2854.933
1.65746,3063.949
1.72952,3034.417
1.80159,2904.764
1.87365,2876.320
1.94571,2853.414
2.01778,2825.735
2.08984,3040.446
2.16190,3160.718
2.23397,3209.954
2.30603,3255.654
2.37810,3120.189
2.45016,3232.412
2.52222,3274.139
2.59429,3317.977
2.66635,3308.763
2.73841,3117.690
2.81048,2692.952
2.88254,2526.913
2.95460,2240.501
3.02667,2044.061
3.09873,2038.064
3.17079,2012.487
3.24286,1809.362
3.31492,1624.887
3.38698,1496.564
3.45905,1328.017
3.53111,1263.631
