X,Y
0.00000,3272.000
0.07206,3994.145
0.14413,4614.702
0.21619,5182.751
0.28825,5368.988
0.36032,5205.775
0.43238,4769.108
0.50444,4539.751
0.57651,4492.218
0.64857,4737.197
0.72063,5148.542
0.79270,5350.322
0.86476,5604.173
0.93683,5707.448
1.00889,5846.355
1.08095,6075.790
1.15302,6317.363
1.22508,6845.963
1.29714,7333.446
1.36921,7622.792
1.44127,7589.611
1.51333,6967.294
1.58540,6081.301
1.65746,5342.187
1.72952,4814.763
1.80159,4337.585
1.87365,4353.101
1.94571,4614.829
2.01778,5087.867
2.08984,5400.430
2.16190,5180.216
2.23397,4806.705
2.30603,4123.834
2.37810,3318.356
