X,Y
0.00000,4589.000
0.07206,4954.857
0.14413,5402.480
0.21619,5727.445
0.28825,5729.321
0.36032,6024.644
0.43238,6115.194
0.50444,6481.383
0.57651,6801.662
0.64857,7020.465
0.72063,7185.468
0.79270,6939.298
0.86476,6760.499
0.93683,6867.288
1.00889,6931.205
1.08095,6880.421
1.15302,6871.370
1.22508,6723.701
1.29714,6632.565
1.36921,6602.494
1.44127,6717.521
1.51333,6716.553
1.58540,6659.863
1.65746,6420.412
1.72952,5839.694
1.80159,5256.953
1.87365,5058.430
1.94571,5010.791
2.01778,5048.233
2.08984,5067.628
2.16190,4789.640
2.23397,4762.856
2.30603,4431.878
2.37810,3963.417
