X,Y
0.00000,1383.000
0.07206,1566.427
0.14413,1551.011
0.21619,1662.918
0.28825,1709.759
0.36032,1730.329
0.43238,1689.591
0.50444,1705.602
0.57651,1691.887
0.64857,1701.455
0.72063,1691.402
0.79270,1809.929
0.86476,1763.308
0.93683,1904.771
1.00889,1771.125
1.08095,1865.350
1.15302,1821.771
1.22508,1739.174
1.29714,1912.327
1.36921,2008.900
1.44127,2106.021
1.51333,1960.816
1.58540,2013.273
1.65746,1934.140
1.72952,2035.009
1.80159,1919.251
1.87365,1898.797
1.94571,1820.628
2.01778,1836.795
2.08984,1819.920
2.16190,1857.708
2.23397,1884.457
2.30603,1836.440
2.37810,1930.852
2.45016,2006.550
2.52222,2003.686
2.59429,1962.598
2.66635,1928.031
2.73841,1879.839
2.81048,1833.575
2.88254,1808.265
2.95460,1857.866
3.02667,1927.635
3.09873,1929.428
3.17079,2010.820
3.24286,1999.210
3.31492,2014.204
3.38698,1986.899
3.45905,1920.837
3.53111,1859.655
3.60317,1892.021
3.67524,1755.510
3.74730,1740.025
3.81937,1717.117
3.89143,1695.097
