X,Y
0.00000,2223.000
0.07206,2262.381
0.14413,2306.609
0.21619,2411.647
0.28825,2848.683
0.36032,3292.971
0.43238,3691.066
0.50444,3947.039
0.57651,4123.989
0.64857,4178.924
0.72063,4274.201
0.79270,4238.762
0.86476,4275.101
0.93683,4319.173
1.00889,4478.797
1.08095,4540.444
1.15302,4759.750
1.22508,5002.851
1.29714,5265.519
1.36921,5642.020
1.44127,6047.564
1.51333,6138.715
1.58540,6408.813
1.65746,6442.416
1.72952,6253.839
1.80159,6215.073
1.87365,6511.759
1.94571,6286.107
2.01778,6057.840
2.08984,5975.436
