X,Y
0.00000,2577.000
0.07206,2944.421
0.14413,2832.531
0.21619,2876.133
0.28825,2882.120
0.36032,3027.652
0.43238,3121.486
0.50444,3303.672
0.57651,3447.605
0.64857,3466.497
0.72063,3338.497
0.79270,3445.921
0.86476,3755.174
0.93683,3807.802
1.00889,3944.872
1.08095,3995.130
1.15302,3834.534
1.22508,4045.238
1.29714,4018.260
1.36921,3943.641
1.44127,3878.742
1.51333,3820.378
1.58540,3890.000
1.65746,3858.809
1.72952,3684.807
1.80159,3635.672
1.87365,3619.303
1.94571,3519.980
2.01778,3464.778
2.08984,3442.405
2.16190,3266.805
2.23397,3190.510
2.30603,3201.909
2.37810,3194.408
2.45016,3059.849
2.52222,2931.671
2.59429,2843.486
2.66635,2723.347
2.73841,2645.360
2.81048,2688.671
2.88254,2699.404
2.95460,2777.522
3.02667,2820.902
3.09873,2632.299
3.17079,2445.695
