X,Y
0.00000,3151.000
0.07206,3212.141
0.14413,3506.441
0.21619,3559.812
0.28825,3717.457
0.36032,3720.008
0.43238,3674.239
0.50444,3672.281
0.57651,3499.899
0.64857,3432.144
0.72063,3437.608
0.79270,3636.281
0.86476,3695.290
0.93683,3873.067
1.00889,4085.388
1.08095,4250.422
1.15302,4284.607
1.22508,4252.712
1.29714,4345.591
1.36921,4348.019
1.44127,4233.257
1.51333,4248.237
1.58540,4308.921
1.65746,4344.454
1.72952,4239.337
1.80159,3973.743
1.87365,3721.520
1.94571,3633.407
2.01778,3473.015
2.08984,3425.186
2.16190,3467.346
2.23397,3388.855
2.30603,3216.030
2.37810,3243.113
2.45016,3066.194
