X,Y
0.00000,2988.000
0.07206,3661.964
0.14413,4269.693
0.21619,4988.343
0.28825,5401.206
0.36032,5334.551
0.43238,5056.117
0.50444,4951.744
0.57651,4762.344
0.64857,5039.497
0.72063,5410.479
0.79270,5960.301
0.86476,6145.656
0.93683,6237.946
1.00889,6360.049
1.08095,6241.307
1.15302,6177.652
1.22508,6460.018
1.29714,6531.335
1.36921,6719.390
1.44127,7158.489
1.51333,7443.754
1.58540,7933.527
1.65746,8193.041
1.72952,8186.474
1.80159,7975.667
1.87365,7897.590
1.94571,7793.200
2.01778,7382.530
2.08984,7206.539
2.16190,7171.236
2.23397,7234.184
2.30603,6822.414
2.37810,6766.027
2.45016,7206.280
2.52222,7117.634
2.59429,7264.513
2.66635,7050.673
2.73841,6405.014
2.81048,5642.649
2.88254,5356.544
2.95460,5274.440
3.02667,5224.958
3.09873,5259.560
3.17079,5088.120
3.24286,5458.280
3.31492,5842.560
3.38698,5666.480
3.45905,6437.640
3.53111,5972.600
3.60317,5772.960
3.67524,5070.040
