X,Y
0.00000,4729.000
0.07206,4730.646
0.14413,4791.999
0.21619,5001.760
0.28825,4862.185
0.36032,4732.868
0.43238,4666.015
0.50444,4817.752
0.57651,4764.280
0.64857,4864.934
0.72063,4965.976
0.79270,4880.291
0.86476,4789.239
0.93683,4561.846
1.00889,4627.783
1.08095,4615.515
1.15302,4580.946
1.22508,4521.954
1.29714,4510.965
1.36921,4406.735
1.44127,4375.251
1.51333,4308.811
1.58540,4267.847
1.65746,4361.568
1.72952,4449.108
1.80159,4510.831
1.87365,4385.819
1.94571,4186.715
2.01778,4169.057
2.08984,4117.531
