X,Y
0.00000,3333.000
0.07206,3649.947
0.14413,3722.613
0.21619,3859.282
0.28825,4004.260
0.36032,4085.850
0.43238,4462.874
0.50444,4604.901
0.57651,4674.141
0.64857,4719.258
0.72063,4756.270
0.79270,4773.330
0.86476,4790.336
0.93683,5024.957
1.00889,5145.552
1.08095,4996.090
1.15302,4863.757
1.22508,4816.403
1.29714,4789.982
1.36921,4833.575
1.44127,4895.833
1.51333,4984.810
1.58540,5119.201
1.65746,5063.926
1.72952,5192.287
1.80159,5235.833
1.87365,5436.853
1.94571,5488.275
2.01778,5540.412
2.08984,5501.374
2.16190,5492.125
2.23397,5250.532
2.30603,5086.452
2.37810,4971.390
2.45016,4893.577
2.52222,4827.394
2.59429,4840.823
2.66635,4589.000
2.73841,4392.268
2.81048,4373.303
2.88254,4450.775
2.95460,4207.232
3.02667,4335.487
3.09873,4091.073
