X,Y
0.00000,2591.000
0.07206,3257.781
0.14413,3609.756
0.21619,3897.540
0.28825,4071.680
0.36032,4008.105
0.43238,4062.070
0.50444,4186.820
0.57651,4257.105
0.64857,4279.727
0.72063,4091.674
0.79270,3919.298
0.86476,3833.741
0.93683,3632.787
1.00889,3758.979
1.08095,3748.996
1.15302,3669.155
1.22508,3689.595
1.29714,3912.552
1.36921,3914.324
1.44127,4074.831
1.51333,4008.565
1.58540,4087.991
1.65746,4212.423
1.72952,4350.784
1.80159,4291.705
1.87365,4280.645
1.94571,4312.646
2.01778,4354.831
2.08984,4276.295
2.16190,4277.406
2.23397,4305.157
2.30603,4319.919
2.37810,4396.104
2.45016,4332.855
2.52222,4084.233
2.59429,3911.889
2.66635,3780.714
2.73841,3600.219
2.81048,3333.725
2.88254,2938.588
