X,Y
0.00000,3880.000
0.07206,4531.045
0.14413,5049.611
0.21619,5643.186
0.28825,5941.187
0.36032,6279.004
0.43238,6527.157
0.50444,6649.396
0.57651,6652.027
0.64857,6523.596
0.72063,6637.276
0.79270,6721.714
0.86476,6637.876
0.93683,6784.396
1.00889,6622.514
1.08095,6779.045
1.15302,7361.956
1.22508,8215.699
1.29714,9141.598
1.36921,10074.024
1.44127,10389.947
1.51333,10360.892
1.58540,10143.491
1.65746,10022.298
1.72952,9901.596
1.80159,9261.352
1.87365,8654.409
1.94571,8048.232
2.01778,7348.224
2.08984,6759.198
2.16190,6379.496
2.23397,6043.273
2.30603,5805.595
2.37810,5828.865
2.45016,5691.556
2.52222,5429.301
2.59429,5084.299
2.66635,4467.445
2.73841,3676.768
2.81048,2849.613
