X,Y
0.00000,3172.000
0.07206,3846.786
0.14413,4656.958
0.21619,5369.209
0.28825,6015.450
0.36032,6198.609
0.43238,5989.195
0.50444,5712.337
0.57651,5380.623
0.64857,5258.571
0.72063,5014.393
0.79270,4937.182
0.86476,4747.392
0.93683,4585.886
1.00889,4453.770
1.08095,4246.941
1.15302,4260.105
1.22508,4456.806
1.29714,4669.794
1.36921,5001.350
1.44127,5459.880
1.51333,5916.094
1.58540,6397.797
1.65746,6914.852
1.72952,7400.011
1.80159,7844.902
1.87365,8149.413
1.94571,8201.454
2.01778,8300.175
2.08984,8337.648
2.16190,8418.228
2.23397,8332.688
2.30603,8433.623
2.37810,8426.209
2.45016,8380.567
2.52222,8292.121
2.59429,8288.365
2.66635,8521.621
2.73841,8731.944
2.81048,8591.012
2.88254,8412.937
2.95460,8221.362
3.02667,8270.352
3.09873,7943.151
3.17079,7928.880
3.24286,7892.560
3.31492,7773.640
3.38698,7169.640
3.45905,6985.440
3.53111,6519.680
3.60317,6283.920
3.67524,5868.680
3.74730,5419.600
3.81937,4857.000
3.89143,4420.501
3.96349,4372.726
4.03556,4222.766
4.10762,4170.091
4.17968,4156.722
4.25175,4021.663
4.32381,4000.705
4.39587,3869.868
