X,Y
0.00000,1548.000
0.07206,1933.764
0.14413,2627.295
0.21619,3598.295
0.28825,4704.251
0.36032,5599.095
0.43238,6165.964
0.50444,6103.106
0.57651,6011.334
0.64857,5307.765
0.72063,4612.894
0.79270,4007.351
0.86476,3726.818
0.93683,3718.780
1.00889,3709.358
1.08095,3933.858
1.15302,4106.234
1.22508,4212.751
1.29714,4164.207
1.36921,4110.874
1.44127,4091.714
1.51333,3974.863
1.58540,3837.081
1.65746,3899.736
1.72952,3940.883
1.80159,3952.828
1.87365,3928.524
1.94571,3981.014
2.01778,3927.568
2.08984,3945.249
2.16190,3875.220
2.23397,3807.680
2.30603,3734.569
2.37810,3621.671
2.45016,3762.476
2.52222,3851.450
2.59429,3867.613
2.66635,4097.956
2.73841,4089.090
2.81048,4003.441
2.88254,3776.828
2.95460,3320.781
3.02667,2737.138
