X,Y
0.00000,1379.000
0.07206,1545.160
0.14413,1786.825
0.21619,2129.877
0.28825,2339.269
0.36032,2539.339
0.43238,2729.079
0.50444,2811.586
0.57651,2902.622
0.64857,2948.677
0.72063,2815.667
0.79270,2708.818
0.86476,2624.949
0.93683,2426.584
1.00889,2318.876
1.08095,2331.208
1.15302,2385.006
1.22508,2567.546
1.29714,2679.938
1.36921,2764.278
1.44127,2788.135
1.51333,2557.864
1.58540,2482.837
1.65746,2475.193
1.72952,2507.664
1.80159,2467.849
1.87365,2346.647
1.94571,2309.498
2.01778,2263.465
2.08984,2110.054
2.16190,2085.832
2.23397,2148.633
2.30603,2328.830
2.37810,2543.878
2.45016,2829.793
2.52222,2936.697
2.59429,2886.802
2.66635,2830.260
2.73841,2571.021
2.81048,2431.747
2.88254,2464.032
2.95460,2309.260
3.02667,2155.277
3.09873,1900.868
3.17079,1610.735
3.24286,1432.005
