X,Y
0.00000,5713.000
0.07206,6042.337
0.14413,6070.129
0.21619,6360.658
0.28825,6340.647
0.36032,6364.114
0.43238,6547.191
0.50444,6487.850
0.57651,6551.918
0.64857,6363.956
0.72063,6363.186
0.79270,6404.720
0.86476,6452.993
0.93683,6438.474
1.00889,6336.789
1.08095,6233.955
1.15302,6373.134
1.22508,6332.492
1.29714,6326.151
1.36921,6459.638
1.44127,6254.485
1.51333,6210.355
1.58540,6241.127
1.65746,6030.359
1.72952,6029.858
1.80159,6191.460
1.87365,6036.264
1.94571,6113.539
2.01778,6333.251
2.08984,6407.092
2.16190,6225.546
2.23397,6417.678
2.30603,6516.421
2.37810,6169.745
2.45016,6096.888
2.52222,6250.790
2.59429,5915.592
2.66635,6073.333
2.73841,6159.897
2.81048,6155.975
2.88254,6168.371
2.95460,6259.119
3.02667,6290.849
3.09873,6387.126
3.17079,6501.854
3.24286,6478.435
3.31492,6542.099
3.38698,6605.817
3.45905,6506.403
3.53111,6470.092
3.60317,6453.704
3.67524,6285.316
3.74730,6298.390
3.81937,6171.330
3.89143,5933.930
3.96349,5888.110
