X,Y
0.00000,4563.000
0.07206,4860.574
0.14413,4659.448
0.21619,4763.689
0.28825,4685.759
0.36032,4814.853
0.43238,4787.879
0.50444,4813.192
0.57651,4829.426
0.64857,4680.193
0.72063,4665.354
0.79270,4623.846
0.86476,4981.289
0.93683,5008.524
1.00889,4885.676
1.08095,4857.722
1.15302,4795.657
1.22508,4617.425
1.29714,4671.466
1.36921,4690.666
1.44127,4638.410
1.51333,4791.684
1.58540,4790.866
1.65746,4889.500
1.72952,4958.784
1.80159,5093.582
1.87365,5179.183
1.94571,4883.975
2.01778,4768.047
2.08984,4797.556
2.16190,4700.434
2.23397,4877.542
2.30603,4802.532
2.37810,4827.166
2.45016,4625.752
2.52222,4613.460
2.59429,4548.356
2.66635,4364.222
2.73841,4349.647
2.81048,4401.009
2.88254,4555.521
2.95460,4554.667
3.02667,4609.790
3.09873,4815.111
3.17079,4754.716
3.24286,4757.627
3.31492,4715.448
3.38698,4845.762
3.45905,4736.998
3.53111,4558.115
3.60317,4496.292
3.67524,4637.104
3.74730,4608.428
3.81937,4628.902
3.89143,4722.992
3.96349,4801.194
4.03556,4771.545
4.10762,4904.014
4.17968,5000.633
4.25175,4932.022
4.32381,4928.607
4.39587,5008.183
4.46794,5069.558
