X,Y
0.00000,8484.000
0.07206,8480.033
0.14413,8243.563
0.21619,7856.312
0.28825,7827.700
0.36032,7721.694
0.43238,8065.349
0.50444,8334.016
0.57651,8320.797
0.64857,8227.407
0.72063,8107.550
0.79270,8065.870
0.86476,8107.942
0.93683,7874.060
1.00889,7885.974
1.08095,7994.347
1.15302,8015.589
1.22508,7917.580
1.29714,8018.898
1.36921,8071.790
1.44127,8086.228
1.51333,8173.301
1.58540,7960.694
1.65746,7930.954
1.72952,8004.236
1.80159,8003.533
1.87365,7995.719
1.94571,8023.839
2.01778,8096.650
2.08984,8079.698
2.16190,8177.626
2.23397,8256.594
2.30603,7970.499
2.37810,7875.765
2.45016,7666.520
2.52222,7816.015
2.59429,7621.707
2.66635,7559.245
2.73841,7613.133
2.81048,7433.450
2.88254,7443.406
2.95460,7376.091
3.02667,7261.396
3.09873,7368.666
3.17079,7454.868
3.24286,7383.667
3.31492,7476.995
