X,Y
0.00000,7135.000
0.07206,7524.739
0.14413,7717.291
0.21619,7746.542
0.28825,7831.494
0.36032,8010.993
0.43238,8119.504
0.50444,7997.161
0.57651,7835.082
0.64857,7780.307
0.72063,7586.119
0.79270,7478.788
0.86476,7517.736
0.93683,7443.807
1.00889,7369.717
1.08095,7431.238
1.15302,7570.573
1.22508,7554.396
1.29714,7653.376
1.36921,7806.053
1.44127,7869.354
1.51333,8089.729
1.58540,8411.191
1.65746,8446.508
1.72952,8432.436
1.80159,8328.416
1.87365,7990.044
1.94571,7753.720
2.01778,7228.352
2.08984,6974.528
2.16190,6744.716
2.23397,6674.165
2.30603,6693.355
2.37810,6868.059
2.45016,6907.081
2.52222,6999.337
2.59429,7151.459
2.66635,7494.027
2.73841,7642.792
2.81048,7647.089
2.88254,7423.539
2.95460,7379.469
3.02667,7320.670
3.09873,7265.327
3.17079,7387.724
3.24286,7563.869
3.31492,7741.469
3.38698,7865.477
3.45905,7645.622
3.53111,7310.822
3.60317,7020.956
3.67524,6734.813
3.74730,6417.457
3.81937,6102.004
