X,Y
0.00000,5058.000
0.07206,5923.827
0.14413,6944.084
0.21619,7855.210
0.28825,8660.855
0.36032,9292.948
0.43238,9784.285
0.50444,9844.955
0.57651,9627.607
0.64857,9308.657
0.72063,8794.806
0.79270,8303.375
0.86476,7754.902
0.93683,7316.397
1.00889,7129.110
1.08095,6904.323
1.15302,6787.710
1.22508,6672.785
1.29714,6708.336
1.36921,6559.859
1.44127,6917.679
1.51333,7146.613
1.58540,7347.137
1.65746,7479.602
1.72952,7659.168
1.80159,7720.831
1.87365,7722.438
1.94571,7728.875
2.01778,7792.681
2.08984,8003.064
2.16190,8061.139
2.23397,8080.592
2.30603,8234.470
2.37810,8222.084
2.45016,8183.176
2.52222,7858.923
2.59429,7694.951
2.66635,7361.969
2.73841,7096.791
2.81048,7072.831
2.88254,7389.140
2.95460,7713.472
3.02667,7959.749
3.09873,7869.064
3.17079,7657.171
3.24286,7025.244
