X,Y
0.00000,3506.000
0.07206,3742.448
0.14413,3779.395
0.21619,3631.651
0.28825,3522.388
0.36032,3427.283
0.43238,3467.921
0.50444,3820.532
0.57651,4405.775
0.64857,5147.349
0.72063,5661.751
0.79270,5929.039
0.86476,5833.064
0.93683,5621.804
1.00889,5493.193
1.08095,5271.813
1.15302,5215.285
1.22508,5352.968
1.29714,5647.990
1.36921,5979.971
1.44127,6125.097
1.51333,6241.145
1.58540,6130.771
1.65746,6284.153
1.72952,6071.087
1.80159,5841.861
1.87365,5572.430
1.94571,5218.631
2.01778,4999.752
2.08984,5037.462
2.16190,5358.679
2.23397,5838.062
2.30603,6067.319
2.37810,6066.959
2.45016,6098.426
2.52222,6087.365
2.59429,6093.730
2.66635,5968.885
2.73841,5375.192
2.81048,5148.010
2.88254,5172.117
2.95460,5424.458
3.02667,5594.944
3.09873,5493.155
3.17079,5294.423
3.24286,5051.799
3.31492,4929.641
3.38698,4908.746
3.45905,4792.333
3.53111,4856.983
3.60317,4868.386
3.67524,4876.922
3.74730,4662.179
3.81937,4430.356
3.89143,4274.136
3.96349,4172.800
4.03556,3931.979
4.10762,3847.413
4.17968,3820.610
4.25175,3965.371
4.32381,3939.808
4.39587,3717.672
