X,Y
0.00000,1021.000
0.07206,1211.000
0.14413,1715.000
0.21619,2015.000
0.28825,2181.000
0.36032,2203.000
0.43238,2087.000
0.50444,2092.000
0.57651,1984.000
0.64857,1970.000
0.72063,2013.000
0.79270,2094.000
0.86476,2194.000
0.93683,2265.000
1.00889,2241.000
1.08095,2318.000
1.15302,2384.000
1.22508,2302.662
1.29714,2299.051
1.36921,2241.024
1.44127,2254.662
1.51333,2281.813
1.58540,2285.374
1.65746,2263.684
1.72952,2203.565
1.80159,2139.479
1.87365,2117.156
1.94571,2132.333
2.01778,2117.740
2.08984,2068.626
2.16190,2059.748
2.23397,2071.146
2.30603,2104.031
2.37810,2103.526
2.45016,2134.966
2.52222,1999.986
2.59429,1888.182
2.66635,1738.807
2.73841,1676.578
2.81048,1706.554
2.88254,1837.542
2.95460,1929.880
3.02667,1957.350
3.09873,1813.346
3.17079,1513.213
3.24286,1228.534
3.31492,1035.779
