X,Y
0.00000,1666.000
0.07206,1851.724
0.14413,2138.824
0.21619,2291.434
0.28825,2347.863
0.36032,2430.323
0.43238,2597.840
0.50444,2678.243
0.57651,2756.524
0.64857,2808.930
0.72063,2962.156
0.79270,3018.045
0.86476,3036.846
0.93683,3082.583
1.00889,3147.893
1.08095,3236.865
1.15302,3335.457
1.22508,3466.406
1.29714,3630.569
1.36921,3726.576
1.44127,3776.923
1.51333,3906.795
1.58540,3804.035
1.65746,3791.581
1.72952,3878.882
1.80159,3994.511
1.87365,4089.755
1.94571,4137.167
2.01778,4246.301
2.08984,4424.136
2.16190,4454.391
2.23397,4365.638
2.30603,4344.928
2.37810,4295.123
2.45016,4146.613
2.52222,4175.719
2.59429,4092.241
2.66635,3942.109
2.73841,3987.490
2.81048,4001.632
2.88254,3894.726
2.95460,3796.262
3.02667,3780.009
3.09873,3860.978
3.17079,3839.360
3.24286,3879.593
3.31492,3831.506
3.38698,3817.346
3.45905,3863.811
3.53111,3976.692
3.60317,4071.030
3.67524,3942.403
3.74730,3768.009
3.81937,3568.038
3.89143,3301.721
3.96349,3054.428
4.03556,2774.818
4.10762,2542.978
4.17968,2404.650
4.25175,2234.552
4.32381,2134.634
4.39587,2087.443
4.46794,1990.617
4.54000,2066.379
4.61206,2069.898
4.68413,2152.150
4.75619,2243.660
4.82825,2179.000
