X,Y
0.00000,1474.000
0.07206,2199.831
0.14413,3151.079
0.21619,3852.390
0.28825,4087.371
0.36032,3912.984
0.43238,3522.769
0.50444,3288.731
0.57651,3319.685
0.64857,3634.532
0.72063,3762.738
0.79270,3720.170
0.86476,3490.213
0.93683,3273.554
1.00889,3150.275
1.08095,3119.855
1.15302,3360.581
1.22508,3475.686
1.29714,3475.658
1.36921,3400.986
1.44127,3352.943
1.51333,3215.948
1.58540,3055.588
1.65746,3085.720
1.72952,3051.280
1.80159,2811.560
1.87365,2772.600
1.94571,2862.080
2.01778,2905.880
2.08984,2943.001
2.16190,2939.916
2.23397,2969.277
2.30603,3039.198
2.37810,3168.825
2.45016,3171.676
2.52222,3082.868
2.59429,2916.443
2.66635,2723.497
2.73841,2511.413
2.81048,2182.786
