X,Y
0.00000,2119.000
0.07206,2235.360
0.14413,2346.808
0.21619,2455.057
0.28825,2508.971
0.36032,2568.183
0.43238,2664.575
0.50444,2686.173
0.57651,2703.866
0.64857,2952.721
0.72063,3079.848
0.79270,3138.303
0.86476,3183.087
0.93683,3244.392
1.00889,3438.480
1.08095,3676.275
1.15302,3730.430
1.22508,3861.960
1.29714,3995.805
1.36921,4267.073
1.44127,4438.838
1.51333,4629.567
1.58540,4655.587
1.65746,4802.802
1.72952,5030.172
1.80159,5131.345
1.87365,5316.866
1.94571,5482.367
2.01778,5763.028
2.08984,5800.546
2.16190,5910.371
2.23397,5962.412
2.30603,5952.064
2.37810,5962.288
2.45016,5747.042
2.52222,5613.800
2.59429,5478.035
2.66635,5546.472
2.73841,5541.849
2.81048,5564.354
2.88254,5458.730
2.95460,5606.842
3.02667,5628.750
3.09873,5527.327
3.17079,5544.596
3.24286,5537.720
3.31492,5402.557
3.38698,5304.092
3.45905,5176.552
3.53111,5147.185
3.60317,5164.950
3.67524,5004.487
3.74730,4875.732
3.81937,4942.173
3.89143,4992.588
3.96349,5098.165
4.03556,4970.353
4.10762,4941.839
4.17968,4855.759
4.25175,4892.433
4.32381,4884.197
4.39587,4875.459
4.46794,4965.497
4.54000,5162.257
4.61206,4888.528
4.68413,4891.208
4.75619,5055.597
