X,Y
0.00000,1927.000
0.07206,2004.235
0.14413,2110.433
0.21619,2224.380
0.28825,2303.499
0.36032,2455.273
0.43238,2631.139
0.50444,2958.219
0.57651,3181.783
0.64857,3440.323
0.72063,3652.051
0.79270,3810.554
0.86476,3832.803
0.93683,3887.073
1.00889,4028.973
1.08095,3936.225
1.15302,3900.935
1.22508,3749.849
1.29714,3733.106
1.36921,3916.039
1.44127,4018.435
1.51333,4211.680
1.58540,4433.041
1.65746,4361.292
1.72952,4707.208
1.80159,4857.273
1.87365,4638.422
1.94571,4434.401
2.01778,4292.476
2.08984,4125.841
2.16190,4034.792
2.23397,4066.462
2.30603,4028.563
2.37810,4066.009
2.45016,3936.093
2.52222,3933.392
2.59429,3903.702
2.66635,3976.758
2.73841,4334.372
2.81048,4405.975
2.88254,4666.375
2.95460,4634.762
3.02667,4593.601
3.09873,4604.258
3.17079,4711.672
3.24286,4714.828
3.31492,4702.692
3.38698,4670.121
3.45905,4609.691
3.53111,4855.485
3.60317,4764.486
3.67524,4774.244
3.74730,4666.775
3.81937,4638.962
3.89143,4530.695
3.96349,4640.649
4.03556,4570.474
4.10762,4561.943
4.17968,4436.661
4.25175,4220.374
4.32381,3907.250
4.39587,3693.780
4.46794,3590.160
4.54000,3506.760
4.61206,3050.320
