X,Y
0.00000,3230.000
0.07206,3919.500
0.14413,4373.245
0.21619,4569.172
0.28825,4817.622
0.36032,4944.263
0.43238,5048.733
0.50444,5164.829
0.57651,5220.130
0.64857,5277.770
0.72063,5228.662
0.79270,5644.190
0.86476,5946.518
0.93683,6046.997
1.00889,5890.920
1.08095,5757.647
1.15302,5651.796
1.22508,5802.354
1.29714,5680.263
1.36921,6010.163
1.44127,6017.857
1.51333,6431.664
1.58540,6451.135
1.65746,6183.630
1.72952,6263.795
1.80159,6112.285
1.87365,6091.635
1.94571,6107.636
2.01778,6163.261
2.08984,6366.798
2.16190,6442.253
2.23397,6456.226
2.30603,6829.219
2.37810,6884.035
2.45016,7123.054
2.52222,7086.178
2.59429,7151.114
2.66635,7012.155
2.73841,6681.272
2.81048,6366.774
2.88254,5978.495
2.95460,5677.598
3.02667,5529.723
3.09873,5548.679
3.17079,5679.696
3.24286,5413.143
3.31492,5197.452
