X,Y
0.00000,5738.000
0.07206,6614.666
0.14413,7263.958
0.21619,8084.108
0.28825,8636.129
0.36032,8854.439
0.43238,8859.231
0.50444,8875.393
0.57651,8861.147
0.64857,8492.284
0.72063,8367.768
0.79270,8467.592
0.86476,8406.692
0.93683,7932.801
1.00889,7892.172
1.08095,8037.045
1.15302,7766.094
1.22508,7661.964
1.29714,7899.586
1.36921,8597.731
1.44127,8974.810
1.51333,9203.619
1.58540,9462.790
1.65746,9327.819
1.72952,8943.405
1.80159,8798.908
1.87365,8723.800
1.94571,8213.577
2.01778,7765.232
2.08984,7333.474
2.16190,6434.542
2.23397,5409.508
