X,Y
0.00000,2734.000
0.07206,3188.213
0.14413,3521.604
0.21619,3761.866
0.28825,4108.433
0.36032,4191.308
0.43238,4315.395
0.50444,4487.144
0.57651,4466.742
0.64857,4747.513
0.72063,4793.286
0.79270,4743.579
0.86476,4914.046
0.93683,4920.964
1.00889,4966.495
1.08095,5215.739
1.15302,5341.638
1.22508,5502.412
1.29714,5680.270
1.36921,5527.917
1.44127,5483.591
1.51333,5500.888
1.58540,5708.108
1.65746,6027.059
1.72952,6439.347
1.80159,6802.671
1.87365,6931.113
1.94571,6978.192
2.01778,6819.626
2.08984,6784.597
2.16190,6522.334
2.23397,6230.054
2.30603,6034.437
2.37810,5766.437
2.45016,5531.354
2.52222,5351.453
2.59429,5225.812
2.66635,5297.269
2.73841,5059.548
2.81048,5165.112
2.88254,5110.052
2.95460,5116.629
3.02667,4989.400
3.09873,4911.227
3.17079,4580.562
3.24286,4180.381
3.31492,4010.964
