X,Y
0.00000,5193.000
0.07206,5513.927
0.14413,5805.134
0.21619,6220.182
0.28825,6435.771
0.36032,6627.814
0.43238,6932.570
0.50444,6946.706
0.57651,6969.957
0.64857,7224.276
0.72063,7279.492
0.79270,7160.291
0.86476,7172.579
0.93683,6708.019
1.00889,6598.083
1.08095,6602.956
1.15302,6433.719
1.22508,6631.984
1.29714,6621.030
1.36921,6592.146
1.44127,6724.787
1.51333,6780.733
1.58540,6863.221
1.65746,7195.694
1.72952,7389.212
1.80159,7467.511
1.87365,7701.695
1.94571,7785.930
2.01778,7790.468
2.08984,7691.300
2.16190,7613.440
2.23397,7700.809
2.30603,7674.546
2.37810,7769.919
2.45016,7880.167
2.52222,7629.372
2.59429,7408.350
2.66635,7134.402
2.73841,6938.267
2.81048,6810.727
2.88254,6551.843
2.95460,6533.747
3.02667,6130.380
3.09873,5819.856
3.17079,5487.018
3.24286,5249.071
