X,Y
0.00000,2345.000
0.07206,2362.521
0.14413,2538.641
0.21619,2743.636
0.28825,2971.010
0.36032,3263.563
0.43238,3427.733
0.50444,3563.393
0.57651,3614.399
0.64857,3664.624
0.72063,3634.889
0.79270,3534.118
0.86476,3597.020
0.93683,3430.478
1.00889,3520.656
1.08095,3690.111
1.15302,3700.698
1.22508,3698.179
1.29714,3779.436
1.36921,3841.624
1.44127,3886.703
1.51333,3921.168
1.58540,3942.604
1.65746,4036.662
1.72952,3983.943
1.80159,4124.448
1.87365,4294.532
1.94571,4490.079
2.01778,4501.146
2.08984,4683.667
2.16190,4673.048
2.23397,4947.405
2.30603,4992.022
2.37810,5139.523
2.45016,5058.010
2.52222,4955.388
2.59429,4973.417
2.66635,5036.976
2.73841,4867.206
2.81048,4974.381
2.88254,4996.921
2.95460,4808.178
3.02667,4913.962
3.09873,5017.318
3.17079,5130.512
3.24286,5049.390
3.31492,4981.850
3.38698,4941.600
3.45905,4790.700
3.53111,4682.950
3.60317,4735.800
3.67524,4640.450
3.74730,4615.450
3.81937,4801.550
