X,Y
0.00000,7327.000
0.07206,8067.062
0.14413,8669.893
0.21619,9014.490
0.28825,9191.359
0.36032,9289.919
0.43238,9796.339
0.50444,10116.607
0.57651,10741.697
0.64857,11219.686
0.72063,11409.284
0.79270,11504.138
0.86476,11565.469
0.93683,11495.421
1.00889,11422.237
1.08095,11188.924
1.15302,10751.662
1.22508,10582.392
1.29714,10425.983
1.36921,10159.792
1.44127,10084.929
1.51333,9663.209
1.58540,9207.695
1.65746,8768.925
1.72952,8568.462
1.80159,8006.028
1.87365,7849.004
1.94571,7848.791
2.01778,7741.633
2.08984,7774.594
2.16190,7593.537
2.23397,7450.460
2.30603,7300.593
2.37810,7252.995
2.45016,6784.510
2.52222,6180.188
2.59429,5585.508
2.66635,4889.612
