X,Y
0.00000,5807.000
0.07206,6047.319
0.14413,6120.770
0.21619,6363.628
0.28825,6674.568
0.36032,6859.601
0.43238,7044.089
0.50444,7184.924
0.57651,7419.152
0.64857,7503.284
0.72063,7701.316
0.79270,7741.494
0.86476,8033.662
0.93683,7993.660
1.00889,8078.695
1.08095,7985.280
1.15302,7847.096
1.22508,7560.542
1.29714,7541.908
1.36921,7871.371
1.44127,8142.639
1.51333,8114.289
1.58540,8107.593
1.65746,7849.778
1.72952,7725.894
1.80159,7553.669
1.87365,7502.405
1.94571,7480.967
2.01778,7421.372
2.08984,7400.766
2.16190,7509.354
2.23397,7511.211
2.30603,7117.576
2.37810,7115.297
2.45016,6834.443
2.52222,6756.268
2.59429,6500.991
2.66635,6445.854
2.73841,6118.306
2.81048,5905.212
2.88254,5670.165
2.95460,5458.957
3.02667,5339.517
