X,Y
0.00000,2729.000
0.07206,3185.818
0.14413,3807.000
0.21619,4199.367
0.28825,4650.426
0.36032,5110.640
0.43238,5392.257
0.50444,5401.189
0.57651,5171.536
0.64857,4942.947
0.72063,4539.089
0.79270,4467.335
0.86476,4789.540
0.93683,5407.649
1.00889,6150.116
1.08095,6410.179
1.15302,6494.764
1.22508,6301.457
1.29714,5866.486
1.36921,5203.495
1.44127,4928.266
1.51333,4815.673
1.58540,4658.047
1.65746,4783.190
1.72952,4893.074
1.80159,4849.965
1.87365,4726.197
1.94571,4491.217
2.01778,4372.343
2.08984,4445.369
2.16190,4783.549
2.23397,4706.700
2.30603,4618.329
2.37810,4255.809
2.45016,3936.544
2.52222,3829.886
2.59429,4051.469
2.66635,4312.493
2.73841,4220.494
2.81048,4069.036
2.88254,4032.351
2.95460,3834.624
3.02667,3822.176
3.09873,3681.521
3.17079,3368.262
3.24286,3250.523
