X,Y
0.00000,2236.000
0.07206,2562.025
0.14413,2671.669
0.21619,2668.920
0.28825,2646.097
0.36032,2565.758
0.43238,2484.453
0.50444,2552.547
0.57651,2631.134
0.64857,2773.646
0.72063,2802.239
0.79270,2673.222
0.86476,2575.759
0.93683,2717.393
1.00889,2837.554
1.08095,2892.236
1.15302,2965.231
1.22508,3004.981
1.29714,2994.559
1.36921,3008.491
1.44127,2993.431
1.51333,2904.607
1.58540,3032.051
1.65746,2890.474
1.72952,2954.704
1.80159,2961.747
1.87365,2955.115
1.94571,2914.833
2.01778,2821.052
2.08984,2873.285
2.16190,2787.268
2.23397,2813.309
2.30603,2648.489
2.37810,2707.525
2.45016,2721.657
2.52222,2571.456
2.59429,2567.508
2.66635,2503.564
2.73841,2321.703
2.81048,2300.016
2.88254,2165.032
2.95460,1899.060
