X,Y
0.00000,1073.000
0.07206,1456.907
0.14413,1918.633
0.21619,2317.022
0.28825,2517.981
0.36032,2553.649
0.43238,2626.891
0.50444,2643.271
0.57651,2704.227
0.64857,2988.299
0.72063,3255.648
0.79270,3208.258
0.86476,2930.582
0.93683,2686.480
1.00889,2558.640
1.08095,2535.920
1.15302,2565.080
1.22508,2598.720
1.29714,2764.200
1.36921,2903.800
1.44127,3012.200
1.51333,3142.320
1.58540,3529.440
1.65746,4275.240
1.72952,5121.240
1.80159,5637.800
1.87365,5503.560
1.94571,4767.080
2.01778,3968.960
2.08984,3599.840
2.16190,3520.880
2.23397,3499.680
2.30603,3183.600
2.37810,2547.160
