X,Y
0.00000,3159.000
0.07206,3289.745
0.14413,3506.929
0.21619,3602.420
0.28825,3645.443
0.36032,3698.700
0.43238,3838.312
0.50444,3866.636
0.57651,3921.580
0.64857,3956.528
0.72063,4011.605
0.79270,3911.019
0.86476,3954.346
0.93683,3861.010
1.00889,3884.262
1.08095,3795.657
1.15302,3915.853
1.22508,4102.618
1.29714,4141.224
1.36921,4118.546
1.44127,4163.151
1.51333,4227.659
1.58540,4337.887
1.65746,4392.615
1.72952,4339.854
1.80159,4323.001
1.87365,4321.292
1.94571,4230.583
2.01778,4164.015
2.08984,4082.304
