X,Y
0.00000,1950.000
0.07206,2047.336
0.14413,2212.104
0.21619,2275.529
0.28825,2483.484
0.36032,2529.255
0.43238,2591.042
0.50444,2653.118
0.57651,2674.934
0.64857,2694.728
0.72063,2592.314
0.79270,2625.587
0.86476,2658.954
0.93683,2592.270
1.00889,2552.569
1.08095,2562.205
1.15302,2582.063
1.22508,2549.722
1.29714,2544.096
1.36921,2571.129
1.44127,2555.836
1.51333,2553.967
1.58540,2529.924
1.65746,2445.371
1.72952,2427.275
1.80159,2373.962
1.87365,2284.221
1.94571,2153.122
2.01778,2014.749
2.08984,1930.127
