X,Y
0.00000,3110.000
0.07206,3134.348
0.14413,3226.675
0.21619,3335.446
0.28825,3495.889
0.36032,3643.882
0.43238,3862.168
0.50444,4017.521
0.57651,4157.162
0.64857,4229.781
0.72063,4303.131
0.79270,4386.177
0.86476,4394.958
0.93683,4365.401
1.00889,4316.930
1.08095,4297.744
1.15302,4212.715
1.22508,4232.244
1.29714,4326.403
1.36921,4484.932
1.44127,4633.241
1.51333,4778.018
1.58540,4811.499
1.65746,4914.187
1.72952,4929.175
1.80159,4919.771
1.87365,4989.404
1.94571,5055.695
2.01778,5081.362
2.08984,4888.307
2.16190,4715.066
2.23397,4669.974
2.30603,4673.174
2.37810,4813.206
2.45016,4663.442
2.52222,4544.214
2.59429,4486.029
2.66635,4310.628
2.73841,3921.524
2.81048,3700.617
2.88254,3491.103
2.95460,3262.434
3.02667,3136.522
