X,Y
0.00000,3230.000
0.07206,3275.105
0.14413,3161.786
0.21619,3208.761
0.28825,3130.558
0.36032,3132.385
0.43238,3220.665
0.50444,3216.286
0.57651,3297.397
0.64857,3334.601
0.72063,3362.513
0.79270,3382.686
0.86476,3369.528
0.93683,3369.488
1.00889,3378.807
1.08095,3362.633
1.15302,3362.750
1.22508,3336.335
1.29714,3295.455
1.36921,3143.014
1.44127,3140.188
1.51333,3028.002
1.58540,3054.020
1.65746,3046.391
1.72952,3067.192
1.80159,3117.348
1.87365,2987.557
1.94571,2825.940
2.01778,2472.806
2.08984,2200.526
2.16190,1889.412
2.23397,1752.950
2.30603,1641.585
