X,Y
0.00000,1724.000
0.07206,2063.115
0.14413,2493.239
0.21619,2919.703
0.28825,3221.802
0.36032,3483.665
0.43238,3682.812
0.50444,3639.321
0.57651,3501.058
0.64857,3443.716
0.72063,3773.233
0.79270,3641.614
0.86476,3713.151
0.93683,3771.550
1.00889,3936.744
1.08095,3847.357
1.15302,3911.675
1.22508,4069.262
1.29714,4412.319
1.36921,4755.299
1.44127,4875.192
1.51333,5035.851
1.58540,5314.085
1.65746,5375.819
1.72952,5288.871
1.80159,5317.624
1.87365,5188.010
1.94571,5125.402
2.01778,5175.133
2.08984,4972.703
2.16190,4952.399
2.23397,5005.114
2.30603,5253.378
2.37810,5470.550
2.45016,5489.715
2.52222,5723.148
2.59429,5747.817
2.66635,5560.965
2.73841,5431.187
