X,Y
0.00000,2547.000
0.07206,2760.531
0.14413,3017.814
0.21619,3243.541
0.28825,3346.673
0.36032,3277.947
0.43238,3370.913
0.50444,3415.470
0.57651,3498.671
0.64857,3525.314
0.72063,3522.386
0.79270,3591.255
0.86476,3564.614
0.93683,3596.041
1.00889,3766.774
1.08095,3731.678
1.15302,3755.402
1.22508,3696.560
1.29714,3947.056
1.36921,4430.258
1.44127,4663.298
1.51333,4913.570
1.58540,5118.794
1.65746,5190.529
1.72952,5131.359
1.80159,5181.562
1.87365,5277.482
1.94571,5451.347
2.01778,5416.869
2.08984,5480.895
2.16190,5404.268
2.23397,5354.702
2.30603,5155.236
2.37810,5007.202
2.45016,4762.844
2.52222,4507.851
2.59429,4181.190
2.66635,3983.754
2.73841,3915.022
2.81048,4098.493
2.88254,3941.061
2.95460,4120.418
3.02667,4424.364
3.09873,4592.993
3.17079,4764.445
3.24286,4835.584
3.31492,5006.828
3.38698,4863.842
3.45905,5074.583
3.53111,5020.839
3.60317,4950.838
3.67524,4750.124
3.74730,4574.758
3.81937,4483.027
3.89143,4359.143
3.96349,4256.587
4.03556,4317.885
4.10762,4417.533
4.17968,4641.816
4.25175,4700.432
4.32381,4759.200
4.39587,4823.876
4.46794,4883.935
4.54000,4887.713
4.61206,4903.899
4.68413,4911.586
4.75619,4649.058
