X,Y
0.00000,2225.000
0.07206,2770.000
0.14413,3253.000
0.21619,3800.000
0.28825,4203.000
0.36032,4594.000
0.43238,4419.000
0.50444,3986.000
0.57651,3509.000
0.64857,3401.000
0.72063,2616.000
0.79270,2443.000
0.86476,1989.000
0.93683,1886.000
1.00889,1835.917
1.08095,1799.491
1.15302,1848.639
1.22508,1820.828
1.29714,1855.243
1.36921,1933.935
1.44127,2022.112
1.51333,2147.615
1.58540,2194.059
1.65746,2151.615
1.72952,2185.834
1.80159,2260.941
1.87365,2424.000
1.94571,2462.113
2.01778,2499.519
2.08984,2597.063
2.16190,2779.549
2.23397,2792.963
2.30603,3000.397
2.37810,3173.706
2.45016,3259.777
2.52222,3267.231
