X,Y
0.00000,5656.000
0.07206,5986.000
0.14413,6270.000
0.21619,6690.000
0.28825,6970.000
0.36032,6383.000
0.43238,6039.000
0.50444,6101.000
0.57651,5789.000
0.64857,5751.000
0.72063,5606.000
0.79270,5577.000
0.86476,5826.000
0.93683,5960.000
1.00889,5983.000
1.08095,5680.580
1.15302,5649.272
1.22508,5322.098
1.29714,5248.344
1.36921,5368.713
1.44127,5208.349
1.51333,5004.819
1.58540,5049.104
1.65746,4935.755
1.72952,4714.959
1.80159,4576.931
1.87365,4393.285
1.94571,4323.290
2.01778,4304.198
2.08984,4261.485
2.16190,4098.520
2.23397,3929.254
2.30603,3744.656
2.37810,3543.279
