X,Y
0.00000,2577.000
0.07206,2880.572
0.14413,2867.931
0.21619,3099.563
0.28825,3590.824
0.36032,3828.068
0.43238,4025.441
0.50444,4293.380
0.57651,4420.841
0.64857,4154.316
0.72063,3843.129
0.79270,3605.619
0.86476,3444.751
0.93683,3176.129
1.00889,3072.069
1.08095,3078.450
1.15302,3037.185
1.22508,3075.163
1.29714,3038.164
1.36921,2797.106
1.44127,2555.796
1.51333,2623.051
1.58540,2859.219
1.65746,3023.475
1.72952,3342.215
1.80159,3608.279
1.87365,3765.542
1.94571,3879.991
2.01778,3734.385
2.08984,3544.902
2.16190,3407.659
2.23397,3371.532
2.30603,3404.873
2.37810,3633.973
2.45016,3843.580
2.52222,4073.449
2.59429,4212.619
2.66635,4131.547
2.73841,4039.483
2.81048,4005.406
2.88254,3728.594
2.95460,3579.740
3.02667,3508.977
3.09873,3402.402
3.17079,3249.708
3.24286,3175.819
3.31492,3278.507
3.38698,3483.264
3.45905,3807.475
3.53111,3830.666
3.60317,3840.350
3.67524,3930.057
3.74730,4060.354
3.81937,4050.812
3.89143,3899.348
3.96349,3610.384
4.03556,3379.261
4.10762,3283.957
4.17968,3106.983
4.25175,2855.962
4.32381,2560.473
4.39587,2299.710
