X,Y
0.00000,1316.000
0.07206,1542.102
0.14413,1782.643
0.21619,1992.681
0.28825,2400.512
0.36032,2570.043
0.43238,2817.076
0.50444,2971.287
0.57651,3393.475
0.64857,3515.021
0.72063,3508.513
0.79270,3602.278
0.86476,3801.414
0.93683,3908.622
1.00889,3990.898
1.08095,4059.121
1.15302,4163.026
1.22508,4293.095
1.29714,4381.818
1.36921,4568.185
1.44127,4309.193
1.51333,4151.750
1.58540,3717.559
1.65746,3392.754
1.72952,3378.230
1.80159,3699.991
1.87365,3860.994
1.94571,4110.432
2.01778,4143.444
2.08984,4045.041
2.16190,3712.439
2.23397,3477.910
2.30603,3217.846
2.37810,3179.017
2.45016,3158.218
2.52222,3197.011
2.59429,3116.832
2.66635,3080.679
2.73841,3138.155
2.81048,3125.352
2.88254,3078.594
2.95460,3008.416
3.02667,2934.828
3.09873,2885.109
3.17079,2811.376
3.24286,2960.235
3.31492,3017.136
3.38698,3245.737
3.45905,3348.980
3.53111,3650.172
3.60317,3780.222
3.67524,4093.034
3.74730,4238.524
3.81937,4450.242
3.89143,4470.690
3.96349,4304.105
4.03556,4235.170
4.10762,4146.420
4.17968,3985.016
4.25175,3826.541
4.32381,3787.353
4.39587,3581.981
4.46794,3385.612
4.54000,3104.758
4.61206,2949.295
4.68413,2709.754
4.75619,2650.047
4.82825,2513.990
4.90032,2399.801
4.97238,2213.453
5.04444,2097.329
5.11651,2006.677
5.18857,1889.832
5.26063,1915.412
