X,Y
0.00000,1596.000
0.07206,1952.870
0.14413,2298.367
0.21619,2458.454
0.28825,2492.622
0.36032,2447.172
0.43238,2304.390
0.50444,2250.224
0.57651,2280.427
0.64857,2583.348
0.72063,2899.697
0.79270,3427.561
0.86476,3463.274
0.93683,3410.198
1.00889,3273.799
1.08095,3158.919
1.15302,2983.856
1.22508,2946.844
1.29714,2910.508
1.36921,2884.981
1.44127,2925.309
1.51333,2708.962
1.58540,2666.021
1.65746,2346.902
1.72952,2274.485
1.80159,2304.115
1.87365,2318.591
1.94571,2428.087
2.01778,2377.567
2.08984,2434.302
2.16190,2670.920
2.23397,3069.058
2.30603,3565.793
2.37810,3735.995
2.45016,3782.791
2.52222,3399.495
2.59429,2812.387
2.66635,2461.896
2.73841,2106.785
2.81048,1992.983
2.88254,2062.623
2.95460,2449.106
3.02667,2930.897
3.09873,2997.035
3.17079,2985.420
3.24286,3005.342
3.31492,3014.484
3.38698,2965.745
3.45905,2800.635
3.53111,2585.334
3.60317,2270.871
