X,Y
0.00000,1790.000
0.07206,1940.130
0.14413,1951.153
0.21619,1976.276
0.28825,1901.467
0.36032,2011.063
0.43238,2130.951
0.50444,2150.922
0.57651,2202.449
0.64857,2244.011
0.72063,2232.024
0.79270,2179.491
0.86476,2186.839
0.93683,2296.159
1.00889,2373.730
1.08095,2618.922
1.15302,2689.483
1.22508,2891.181
1.29714,3095.923
1.36921,3281.834
1.44127,3385.984
1.51333,3526.359
1.58540,3566.738
1.65746,3540.530
1.72952,3815.888
1.80159,3713.777
1.87365,3739.614
1.94571,3775.682
2.01778,3827.834
2.08984,3985.062
2.16190,3991.982
2.23397,3912.022
2.30603,3981.255
2.37810,3724.503
2.45016,3811.653
2.52222,3856.018
2.59429,3767.994
2.66635,3712.046
2.73841,3782.263
2.81048,4073.276
2.88254,4170.203
2.95460,4354.997
3.02667,4508.657
3.09873,4314.100
3.17079,4296.868
3.24286,4196.782
3.31492,4226.782
3.38698,4092.750
3.45905,4207.146
3.53111,4145.808
3.60317,4030.589
3.67524,3926.879
3.74730,4015.771
3.81937,4162.804
3.89143,4199.621
3.96349,4294.756
4.03556,4397.393
4.10762,4288.269
4.17968,4246.017
4.25175,4220.092
4.32381,4311.347
4.39587,4238.084
4.46794,4336.120
4.54000,4444.683
4.61206,4505.518
4.68413,4652.250
4.75619,5068.720
