X,Y
0.00000,2737.000
0.07206,3089.750
0.14413,3492.294
0.21619,3828.255
0.28825,4079.992
0.36032,4201.766
0.43238,4452.141
0.50444,4814.496
0.57651,5037.179
0.64857,5327.626
0.72063,5376.460
0.79270,5372.987
0.86476,5432.152
0.93683,5436.502
1.00889,5607.169
1.08095,5294.073
1.15302,5295.377
1.22508,5280.034
1.29714,4957.787
1.36921,4857.232
1.44127,4999.286
1.51333,5141.813
1.58540,5233.489
1.65746,5206.127
1.72952,5156.438
1.80159,5382.223
1.87365,5821.650
1.94571,6069.149
2.01778,6268.781
2.08984,6231.675
2.16190,5877.068
2.23397,5259.062
2.30603,4817.279
2.37810,4357.156
2.45016,4242.575
2.52222,4220.602
2.59429,4480.391
2.66635,4642.302
2.73841,4595.620
2.81048,4537.391
2.88254,4432.610
2.95460,4078.670
3.02667,3801.856
3.09873,3438.114
