X,Y
0.00000,2122.000
0.07206,2123.333
0.14413,2259.019
0.21619,2466.842
0.28825,2727.801
0.36032,2733.618
0.43238,2901.661
0.50444,2908.840
0.57651,3077.800
0.64857,3155.555
0.72063,3267.143
0.79270,3259.619
0.86476,3222.276
0.93683,3304.576
1.00889,3441.688
1.08095,3390.912
1.15302,3475.918
1.22508,3459.051
1.29714,3463.090
1.36921,3347.215
1.44127,3207.299
1.51333,3023.637
1.58540,2959.882
1.65746,2765.178
1.72952,2723.650
1.80159,2714.125
1.87365,2696.340
1.94571,2748.072
2.01778,2755.474
2.08984,2738.299
2.16190,2733.768
