X,Y
0.00000,1870.000
0.07206,1952.704
0.14413,2245.175
0.21619,2417.508
0.28825,2511.149
0.36032,2736.005
0.43238,2804.810
0.50444,2739.505
0.57651,2737.571
0.64857,2710.275
0.72063,2692.341
0.79270,2709.970
0.86476,2760.752
0.93683,2624.560
1.00889,2531.512
1.08095,2513.243
1.15302,2611.717
1.22508,2610.684
1.29714,2737.077
1.36921,2724.681
1.44127,2732.017
1.51333,2681.419
1.58540,2567.930
1.65746,2490.673
1.72952,2511.826
1.80159,2458.854
1.87365,2538.317
1.94571,2667.685
2.01778,2748.602
2.08984,2780.522
2.16190,2610.141
2.23397,2483.613
2.30603,2638.930
2.37810,2930.635
2.45016,3144.225
2.52222,3146.535
2.59429,3334.292
2.66635,3178.273
2.73841,3064.307
2.81048,2981.080
2.88254,3057.251
2.95460,3321.908
3.02667,3473.458
3.09873,3712.003
3.17079,3484.874
3.24286,3208.786
3.31492,2966.131
3.38698,3234.373
3.45905,3357.915
3.53111,3489.277
3.60317,3487.970
3.67524,3361.849
3.74730,3245.886
3.81937,3296.823
3.89143,3312.677
3.96349,3010.997
4.03556,2846.502
4.10762,2539.278
4.17968,2409.553
4.25175,2426.313
4.32381,2247.677
