X,Y
0.00000,2126.000
0.07206,2386.811
0.14413,2605.979
0.21619,2787.575
0.28825,2818.683
0.36032,2847.279
0.43238,2799.945
0.50444,2852.389
0.57651,3070.427
0.64857,3101.442
0.72063,3248.006
0.79270,3288.265
0.86476,3375.370
0.93683,3453.606
1.00889,3441.740
1.08095,3242.809
1.15302,3239.327
1.22508,3100.304
1.29714,2923.907
1.36921,2919.740
1.44127,2875.512
1.51333,3057.942
1.58540,3023.168
1.65746,2996.202
1.72952,3111.855
1.80159,3125.420
1.87365,3179.517
1.94571,3167.773
2.01778,3127.683
2.08984,3278.852
2.16190,3424.488
2.23397,3546.798
2.30603,3388.337
2.37810,3241.567
2.45016,3189.242
2.52222,3389.327
2.59429,3379.418
2.66635,3410.278
2.73841,3215.084
2.81048,3189.901
2.88254,3440.297
2.95460,3449.419
3.02667,3307.051
3.09873,2987.698
3.17079,2762.815
3.24286,2732.404
3.31492,2854.566
3.38698,2801.351
3.45905,2704.007
3.53111,2721.191
3.60317,2759.405
3.67524,2821.415
3.74730,2849.925
3.81937,2871.931
3.89143,2837.016
3.96349,2923.863
4.03556,3074.977
4.10762,3249.434
4.17968,3153.489
4.25175,3078.930
4.32381,2894.734
4.39587,2804.145
4.46794,2806.864
4.54000,2786.623
4.61206,2755.817
