X,Y
0.00000,2986.000
0.07206,3262.872
0.14413,3442.705
0.21619,3527.330
0.28825,3637.776
0.36032,3822.753
0.43238,3916.630
0.50444,3848.954
0.57651,3755.202
0.64857,3766.482
0.72063,3747.635
0.79270,3854.392
0.86476,3725.795
0.93683,3621.653
1.00889,3575.664
1.08095,3697.891
1.15302,3851.506
1.22508,4073.784
1.29714,4063.532
1.36921,3880.173
1.44127,3855.762
1.51333,3732.119
1.58540,3914.947
1.65746,3811.602
1.72952,3794.975
1.80159,3846.878
1.87365,3907.808
1.94571,4010.368
2.01778,4037.795
2.08984,3863.914
2.16190,3994.288
2.23397,3987.770
2.30603,3791.711
2.37810,3929.268
2.45016,3994.329
2.52222,4128.959
2.59429,4581.282
2.66635,4713.417
2.73841,4682.696
2.81048,4634.387
2.88254,4425.131
2.95460,4471.760
3.02667,4465.506
3.09873,4403.662
3.17079,4289.794
3.24286,4529.130
3.31492,4500.131
3.38698,4389.679
3.45905,4288.381
3.53111,4089.113
3.60317,3901.274
