X,Y
0.00000,1710.000
0.07206,1841.847
0.14413,1924.562
0.21619,2200.964
0.28825,2390.364
0.36032,2467.519
0.43238,2578.494
0.50444,2611.240
0.57651,2808.725
0.64857,2972.015
0.72063,3044.357
0.79270,3012.351
0.86476,2939.103
0.93683,2891.590
1.00889,2909.707
1.08095,2866.580
1.15302,2924.849
1.22508,2886.417
1.29714,2972.262
1.36921,3001.952
1.44127,2975.812
1.51333,3123.384
1.58540,3136.424
1.65746,3121.563
1.72952,3198.328
1.80159,3036.394
1.87365,2923.791
1.94571,2914.835
2.01778,3027.454
2.08984,2965.657
2.16190,2899.019
2.23397,2844.740
2.30603,2999.097
2.37810,2835.042
2.45016,2774.293
2.52222,2844.199
2.59429,2946.730
2.66635,2967.399
2.73841,2930.730
2.81048,2982.440
2.88254,3001.152
2.95460,2876.794
3.02667,2830.014
3.09873,2672.669
3.17079,2509.215
3.24286,2410.512
