X,Y
0.00000,3485.000
0.07206,4048.036
0.14413,4245.873
0.21619,4543.234
0.28825,4515.569
0.36032,4483.850
0.43238,4408.796
0.50444,4294.992
0.57651,4532.332
0.64857,4389.928
0.72063,4517.813
0.79270,4759.315
0.86476,4910.092
0.93683,5169.294
1.00889,5427.165
1.08095,5856.850
1.15302,5944.031
1.22508,5764.712
1.29714,5952.535
1.36921,6287.182
1.44127,6677.410
1.51333,6765.613
1.58540,6334.465
1.65746,5933.772
1.72952,5639.432
1.80159,5562.832
1.87365,5840.034
1.94571,6177.860
2.01778,6227.676
2.08984,5972.390
2.16190,5840.630
2.23397,5946.486
2.30603,6142.509
2.37810,6377.195
2.45016,6239.730
2.52222,6284.095
2.59429,6522.732
